success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,stimulus,response,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,view_history,type,Congruency,letter,webgazer_data,webgazer_targets,correct
,html-keyboard-response,146,240607,0.0-24.0-0.38,Anuj_lmr9kv6ve6gbmn5,,"<div style = ""margin-top:-95px ; margin-left:-197px"" ><span style=""font-size: 96px;"">Z</span></div>",,,,,,,,,,,,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",[object Object],true
,html-keyboard-response,147,242627,0.0-24.0-0.39,Anuj_lmr9kv6ve6gbmn5,,"<div style = ""margin-top:-329px ; margin-left:406px"" ><span style=""font-size: 96px;"">X</span></div>",,,,,,,,,,,,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",[object Object],true
,html-keyboard-response,148,244509,0.0-25.0,Anuj_lmr9kv6ve6gbmn5,1380.2999999970198,<div style='width:800px;'><p>All done!</p><p>You correctly identified 0 of the 8 matching items.</p><p>You incorrectly identified 0 of the 31 non-matching items as matches.</p><p>Please press any key to proceed,enter,,,,,,,,,,,,,
,html-button-response,149,245546,0.0-26.0,Anuj_lmr9kv6ve6gbmn5,1035.9000000022352,"<div style=""width: 800px;""><p>Please continue to head towards the last task of the study </p></div>",0,,,,,,,,,,,,,
,html-button-response,150,246761,0.0-27.0,Anuj_lmr9kv6ve6gbmn5,1214.300000000745,"<div style=""width: 800px; padding: 50px; border-radius: 10px ;background-color: #cfffc1""><p style=""font-size:20px"">Welcome to the Task 3:</p><h1>Trail-Making Task</h1>",0,,,,,,,,,,,,,
,html-button-response,151,247368,0.0-28.0,Anuj_lmr9kv6ve6gbmn5,606.4000000022352,"<div style=""width: 800px;border: thin solid #65dc7f ; border-radius: 10px ;"">
    	<ul>
    	<li style=""text-align:left; padding:8px; font-size: 18px"">    On the next screen you will see bubbles with a character written in them.</li>
    	<li style=""text-align:left; padding:8px; font-size: 18px"">Click on the bubbles starting from 1.</li>
    	<li style=""text-align:left; padding:8px; font-size: 18px"">You need to make the trail pattern 1-A-2-B-3-C-4-D.......</li>

    	</ul></div>",0,,,,,,,,,,,,,
,serial-reaction-time-mouse,152,248673,0.0-29.0-0.0,Anuj_lmr9kv6ve6gbmn5,1301.800000000745,,"8,4",,,,,,,,,,,,,true
,serial-reaction-time-mouse,153,249830,0.0-29.0-0.1,Anuj_lmr9kv6ve6gbmn5,1154,,"7,6",,,,,,,,,,,,,true
,serial-reaction-time-mouse,154,252251,0.0-29.0-0.2,Anuj_lmr9kv6ve6gbmn5,2418.699999999255,,"5,18",,,,,,,,,,,,,true
,serial-reaction-time-mouse,155,255201,0.0-29.0-0.3,Anuj_lmr9kv6ve6gbmn5,2947.5,,"0,16",,,,,,,,,,,,,true
,serial-reaction-time-mouse,156,261527,0.0-29.0-0.4,Anuj_lmr9kv6ve6gbmn5,6323.699999999255,,"3,15",,,,,,,,,,,,,true
,serial-reaction-time-mouse,157,262331,0.0-29.0-0.5,Anuj_lmr9kv6ve6gbmn5,801.0999999977648,,"9,14",,,,,,,,,,,,,true
,serial-reaction-time-mouse,158,268038,0.0-29.0-0.6,Anuj_lmr9kv6ve6gbmn5,5704.89999999851,,"7,8",,,,,,,,,,,,,true
,serial-reaction-time-mouse,159,276519,0.0-29.0-0.7,Anuj_lmr9kv6ve6gbmn5,8477.60000000149,,"6,17",,,,,,,,,,,,,true
,serial-reaction-time-mouse,160,279573,0.0-29.0-0.8,Anuj_lmr9kv6ve6gbmn5,3051.599999997765,,"3,2",,,,,,,,,,,,,true
,serial-reaction-time-mouse,161,280460,0.0-29.0-0.9,Anuj_lmr9kv6ve6gbmn5,884.8000000007451,,"4,12",,,,,,,,,,,,,true
,serial-reaction-time-mouse,162,283310,0.0-29.0-0.10,Anuj_lmr9kv6ve6gbmn5,2847.39999999851,,"6,3",,,,,,,,,,,,,true
,serial-reaction-time-mouse,163,284400,0.0-29.0-0.11,Anuj_lmr9kv6ve6gbmn5,1087.699999999255,,"3,9",,,,,,,,,,,,,true
,serial-reaction-time-mouse,164,287384,0.0-29.0-0.12,Anuj_lmr9kv6ve6gbmn5,2982.10000000149,,"1,20",,,,,,,,,,,,,true
,serial-reaction-time-mouse,165,293377,0.0-29.0-0.13,Anuj_lmr9kv6ve6gbmn5,5990.099999997765,,"8,7",,,,,,,,,,,,,true
,serial-reaction-time-mouse,166,314177,0.0-29.0-0.14,Anuj_lmr9kv6ve6gbmn5,20797.300000000745,,"0,4",,,,,,,,,,,,,true
,serial-reaction-time-mouse,167,315665,0.0-29.0-0.15,Anuj_lmr9kv6ve6gbmn5,1485.7000000029802,,"8,17",,,,,,,,,,,,,true
,serial-reaction-time-mouse,168,316362,0.0-29.0-0.16,Anuj_lmr9kv6ve6gbmn5,694,,"5,16",,,,,,,,,,,,,true
,serial-reaction-time-mouse,169,319130,0.0-29.0-0.17,Anuj_lmr9kv6ve6gbmn5,2766.5,,"9,7",,,,,,,,,,,,,true
,serial-reaction-time-mouse,170,321095,0.0-29.0-0.18,Anuj_lmr9kv6ve6gbmn5,1962.3999999985099,,"1,16",,,,,,,,,,,,,true
,serial-reaction-time-mouse,171,321729,0.0-29.0-0.19,Anuj_lmr9kv6ve6gbmn5,631.3999999985099,,"9,8",,,,,,,,,,,,,true
,serial-reaction-time-mouse,172,322360,0.0-29.0-0.20,Anuj_lmr9kv6ve6gbmn5,628.5,,"5,7",,,,,,,,,,,,,true
,serial-reaction-time-mouse,173,322904,0.0-29.0-0.21,Anuj_lmr9kv6ve6gbmn5,542.0999999977648,,"2,7",,,,,,,,,,,,,true
,serial-reaction-time-mouse,174,324357,0.0-29.0-0.22,Anuj_lmr9kv6ve6gbmn5,1451,,"4,10",,,,,,,,,,,,,true
,serial-reaction-time-mouse,175,324837,0.0-29.0-0.23,Anuj_lmr9kv6ve6gbmn5,477.5,,"2,12",,,,,,,,,,,,,true
,serial-reaction-time-mouse,176,326422,0.0-29.0-0.24,Anuj_lmr9kv6ve6gbmn5,1582.5999999977648,,"2,2",,,,,,,,,,,,,true
,serial-reaction-time-mouse,177,327698,0.0-29.0-0.25,Anuj_lmr9kv6ve6gbmn5,1272.9000000022352,,"6,18",,,,,,,,,,,,,true
,serial-reaction-time-mouse,178,328936,0.0-29.0-0.26,Anuj_lmr9kv6ve6gbmn5,1235.4000000022352,,"1,13",,,,,,,,,,,,,true
,serial-reaction-time-mouse,179,329384,0.0-29.0-0.27,Anuj_lmr9kv6ve6gbmn5,446.19999999925494,,"0,15",,,,,,,,,,,,,true
,serial-reaction-time-mouse,180,330597,0.0-29.0-0.28,Anuj_lmr9kv6ve6gbmn5,1210.6000000014901,,"4,15",,,,,,,,,,,,,true
,serial-reaction-time-mouse,181,331209,0.0-29.0-0.29,Anuj_lmr9kv6ve6gbmn5,609.5,,"7,11",,,,,,,,,,,,,true
,html-keyboard-response,182,332435,0.0-30.0,Anuj_lmr9kv6ve6gbmn5,1225.7000000029802,Thank you. Press any key to end the experiment.,enter,,,,,,,,,,,,,
